Time (s): 0
Time (s): 0.0013
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
96	B: 1. 
1	B: 1. Q: 1. 
1	B: 1. P: 1. 
97	Q: 1. 
97	P: 1. 
Time (s): 0.00135
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
96	B: 1. 
1	B: 1. Q: 1. 
1	B: 1. P: 1. 
97	Q: 1. 
97	P: 1. 
Time (s): 0.0014
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.00145
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.0015
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.00155
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.0016
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.00165
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.0017
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.00175
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.0018
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.00185
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.0019
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.00195
95	A: 1. 
2	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
97	P: 1. 
Time (s): 0.002
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.00205
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.0021
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.00215
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.0022
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.00225
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.0023
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.00235
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.0024
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.00245
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.0025
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.00255
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.0026
94	A: 1. 
3	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
95	B: 1. 
2	B: 1. Q: 1. 
1	B: 1. P: 1. 
96	Q: 1. 
96	P: 1. 
Time (s): 0.00265
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0027
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00275
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0028
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00285
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0029
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00295
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.003
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00305
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0031
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00315
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0032
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00325
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0033
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00335
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0034
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00345
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0035
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00355
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0036
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00365
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0037
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00375
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0038
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00385
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.0039
93	A: 1. 
4	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
95	P: 1. 
Time (s): 0.00395
92	A: 1. 
5	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
94	P: 1. 
Time (s): 0.004
92	A: 1. 
5	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
94	P: 1. 
Time (s): 0.00405
92	A: 1. 
5	A: 1. P: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
95	Q: 1. 
94	P: 1. 
Time (s): 0.0041
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.00415
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.0042
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.00425
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.0043
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.00435
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.0044
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.00445
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.0045
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.00455
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
94	B: 1. 
3	B: 1. Q: 1. 
1	B: 1. P: 1. 
94	Q: 1. 
94	P: 1. 
Time (s): 0.0046
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
93	P: 1. 
Time (s): 0.00465
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
93	P: 1. 
Time (s): 0.0047
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
93	P: 1. 
Time (s): 0.00475
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
93	P: 1. 
Time (s): 0.0048
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
93	P: 1. 
Time (s): 0.00485
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
93	P: 1. 
Time (s): 0.0049
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
93	P: 1. 
Time (s): 0.00495
91	A: 1. 
5	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
93	P: 1. 
Time (s): 0.005
90	A: 1. 
6	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
93	B: 1. 
3	B: 1. Q: 1. 
2	B: 1. P: 1. 
94	Q: 1. 
92	P: 1. 
Time (s): 0.00505
90	A: 1. 
6	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
92	B: 1. 
3	B: 1. Q: 1. 
3	B: 1. P: 1. 
94	Q: 1. 
91	P: 1. 
Time (s): 0.0051
90	A: 1. 
6	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
92	B: 1. 
3	B: 1. Q: 1. 
3	B: 1. P: 1. 
94	Q: 1. 
91	P: 1. 
Time (s): 0.00515
90	A: 1. 
6	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
92	B: 1. 
3	B: 1. Q: 1. 
3	B: 1. P: 1. 
94	Q: 1. 
91	P: 1. 
Time (s): 0.0052
90	A: 1. 
6	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
92	B: 1. 
3	B: 1. Q: 1. 
3	B: 1. P: 1. 
94	Q: 1. 
91	P: 1. 
Time (s): 0.00525
90	A: 1. 
6	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
92	B: 1. 
3	B: 1. Q: 1. 
3	B: 1. P: 1. 
94	Q: 1. 
91	P: 1. 
Time (s): 0.0053
90	A: 1. 
6	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
1	A: 1. B: 1. 
92	B: 1. 
3	B: 1. Q: 1. 
3	B: 1. P: 1. 
94	Q: 1. 
91	P: 1. 
Time (s): 0.00535
90	A: 1. 
6	A: 1. P: 1. 
2	A: 1. Q: 1. 
1	A: 1. B: 1. Q: 1. 
