Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.09,22,28,27,23,22,26,23,31,21,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.091,22,28,27,23,22,26,23,31,21,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.092,22,28,27,23,22,26,23,31,21,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.093,22,28,27,23,22,26,23,31,21,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.094,22,28,27,23,22,26,23,31,21,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.095,22,28,27,23,22,26,23,31,21,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.096,22,28,27,23,22,26,24,31,22,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.097,22,28,27,23,22,26,24,31,22,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.098,22,28,27,23,22,26,24,31,22,31,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,5,6,2,5,1,7,8,7,7,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,6,9,3,6,4,8,2,8,10,5,6,10,5,7
0.099,22,28,26,23,22,23,23,31,20,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,6,6,2,6,1,7,8,7,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,8,2,8,10,5,6,10,5,7
0.1,22,28,26,23,22,23,23,31,20,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,6,6,2,6,1,7,8,7,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,8,2,8,10,5,6,10,5,7
0.101,22,28,26,23,22,23,23,31,20,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,6,6,2,6,1,7,8,7,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,8,2,8,10,5,6,10,5,7
0.102,22,28,26,23,22,23,23,31,20,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,6,6,2,6,1,7,8,7,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,8,2,8,10,5,6,10,5,7
0.103,22,28,26,23,22,23,23,31,20,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,6,6,2,6,1,7,8,7,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,8,2,8,10,5,6,10,5,7
0.104,22,28,26,23,22,23,23,31,20,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,6,6,2,6,1,7,8,7,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,8,2,8,10,5,6,10,5,7
0.105,22,28,26,23,22,23,23,31,20,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,6,6,2,6,1,7,8,7,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,8,2,8,10,5,6,10,5,7
0.106,22,28,26,23,22,23,23,31,20,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,6,6,2,6,1,7,8,7,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,8,2,8,10,5,6,10,5,7
0.107,22,28,26,21,22,20,22,30,19,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,7,6,2,6,1,7,8,8,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,9,3,8,10,5,6,10,5,7
0.108,22,28,26,21,22,20,22,30,19,30,8,6,4,5,3,5,6,8,6,5,7,11,8,10,12,7,6,2,6,1,7,8,8,8,8,7,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,7,9,3,6,4,9,3,8,10,5,6,10,5,7
0.109,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.11,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.111,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.112,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.113,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.114,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.115,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.116,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.117,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.118,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.119,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.12,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.121,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.122,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.123,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.124,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.125,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.126,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.127,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.128,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.129,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.13,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.131,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.132,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.133,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.134,21,28,23,19,21,20,20,28,18,30,8,6,4,5,3,5,6,9,6,5,7,11,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.135,20,26,23,19,20,20,20,28,18,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,7,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,10,3,6,4,9,4,8,10,5,6,10,5,7
0.136,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.137,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.138,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.139,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.14,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.141,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.142,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.143,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.144,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.145,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.146,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.147,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.148,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.149,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.15,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.151,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.152,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.153,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.154,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.155,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.156,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.157,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.158,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.159,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.16,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.161,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.162,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.163,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.164,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.165,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.166,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.167,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.168,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.169,20,26,22,19,19,19,19,27,17,30,8,6,4,5,3,6,6,9,6,5,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,11,3,6,4,9,4,8,10,5,6,10,6,7
0.17,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.171,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.172,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.173,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.174,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.175,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.176,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.177,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.178,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.179,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.18,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.181,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.182,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.183,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.184,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.185,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.186,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
