TIME (s) 	MONO:ap2	DIMERS W:ap2	MONO:clat	DIMERS W:clat	
1.635	1	0	177	0	178	7	
1.65	1	0	177	0	174	9	
1.665	1	0	177	0	174	9	
1.68	1	0	177	0	172	10	
1.695	1	0	177	0	172	10	
1.71	1	0	177	0	174	9	
1.725	1	0	177	0	175	7	
1.74	1	0	177	0	177	6	
1.755	1	0	177	0	180	6	
1.77	1	0	177	0	178	7	
1.785	1	0	177	0	172	10	
1.8	1	0	177	0	172	10	
1.815	1	0	177	0	170	11	
1.83	1	0	177	0	170	11	
1.845	1	0	177	0	166	13	
1.86	1	0	177	0	164	14	
1.875	1	0	177	0	162	15	
1.89	1	0	177	0	162	15	
1.905	1	0	177	0	164	14	
1.92	1	0	177	0	166	13	
1.935	1	0	177	0	166	13	
1.95	1	0	177	0	166	13	
1.965	1	0	177	0	170	11	
1.98	1	0	177	0	176	8	
1.995	1	0	177	0	176	8	
2.01	1	0	177	0	178	7	
2.025	1	0	177	0	178	7	
2.04	1	0	177	0	176	8	
2.055	1	0	177	0	178	7	
2.07	1	0	177	0	177	6	
2.085	1	0	177	0	180	6	
2.1	1	0	177	0	180	6	
2.115	1	0	177	0	180	6	
2.13	1	0	177	0	180	6	
2.145	1	0	177	0	180	6	
2.16	1	0	177	0	180	6	
2.175	1	0	177	0	178	7	
2.19	1	0	177	0	180	6	
2.205	1	0	177	0	180	6	
2.22	1	0	177	0	178	7	
2.235	1	0	177	0	178	7	
2.25	1	0	177	0	176	8	
2.265	1	0	177	0	176	8	
2.28	1	0	177	0	176	8	
2.295	1	0	177	0	168	12	
2.31	1	0	177	0	170	11	
2.325	1	0	177	0	174	9	
2.34	1	0	177	0	174	9	
2.355	1	0	177	0	174	9	
2.37	1	0	177	0	178	7	
2.385	1	0	177	0	176	8	
2.4	1	0	177	0	178	7	
2.415	1	0	177	0	178	7	
2.43	1	0	177	0	176	8	
2.445	1	0	177	0	178	7	
2.46	1	0	177	0	178	7	
2.475	1	0	177	0	174	9	
2.49	1	0	177	0	172	10	
2.505	1	0	177	0	174	9	
2.52	1	0	177	0	176	8	
2.535	1	0	177	0	178	7	
2.55	1	0	177	0	178	7	
2.565	1	0	177	0	184	4	
2.58	1	0	177	0	182	5	
2.595	1	0	177	0	180	6	
2.61	1	0	177	0	178	7	
2.625	1	0	177	0	180	6	
2.64	1	0	177	0	176	8	
2.655	1	0	177	0	176	8	
2.67	1	0	177	0	177	6	
2.685	1	0	177	0	179	5	
2.7	1	0	177	0	181	4	
2.715	1	0	177	0	181	4	
2.73	1	0	177	0	179	5	
2.745	1	0	177	0	180	6	
2.76	1	0	177	0	180	6	
2.775	1	0	177	0	182	5	
2.79	1	0	177	0	182	5	
2.805	1	0	177	0	180	6	
2.82	1	0	177	0	178	7	
2.835	1	0	177	0	176	8	
2.85	1	0	177	0	173	8	
2.865	1	0	177	0	175	7	
2.88	1	0	177	0	175	7	
2.895	1	0	177	0	175	7	
2.91	1	0	177	0	171	9	
2.925	1	0	177	0	172	10	
2.94	1	0	176	1	173	10	
2.955	1	0	176	1	175	9	
2.97	1	0	176	1	175	9	
2.985	1	0	176	1	177	8	
3	1	0	176	1	179	7	
3.015	1	0	176	0	178	6	
3.03	1	0	176	0	176	7	
3.045	1	0	176	0	178	6	
3.06	1	0	176	0	176	7	
3.075	1	0	176	0	174	8	
3.09	1	0	176	0	176	7	
3.105	1	0	176	0	176	7	
3.12	1	0	176	0	182	4	
3.135	1	0	176	0	180	4	
3.15	1	0	176	0	182	3	
3.165	1	0	176	0	180	4	
3.18	1	0	176	0	182	3	
3.195	1	0	176	0	182	3	
3.21	1	0	176	0	178	5	
3.225	1	0	176	0	180	5	
3.24	1	0	176	0	180	5	
3.255	1	0	176	0	179	5	
3.27	1	0	176	0	175	7	
3.285	1	0	176	0	173	8	
3.3	1	0	176	0	176	5	
3.315	1	0	176	0	167	8	
3.33	1	0	176	0	166	10	
3.345	1	0	176	0	171	9	
3.36	1	0	176	0	174	8	
3.375	1	0	176	1	179	7	
3.39	1	0	176	1	179	7	
3.405	1	0	176	1	176	7	
3.42	1	0	176	1	184	3	
3.435	1	0	176	1	185	4	
3.45	1	0	176	1	185	4	
3.465	1	0	176	1	185	4	
3.48	1	0	176	1	185	4	
3.495	1	0	176	1	185	4	
3.51	1	0	176	1	185	4	
3.525	1	0	176	1	185	4	
3.54	1	0	176	1	184	3	
3.555	1	0	176	1	184	3	
3.57	1	0	176	1	182	4	
3.585	1	0	176	1	180	5	
3.6	1	0	176	1	182	4	
3.615	1	0	176	1	178	6	
3.63	1	0	176	1	178	6	
3.645	1	0	176	1	176	7	
3.66	1	0	176	1	176	7	
3.675	1	0	176	1	174	8	
3.69	1	0	176	1	172	9	
3.705	1	0	176	1	168	11	
3.72	1	0	176	1	168	11	
3.735	1	0	176	1	165	14	
3.75	1	0	176	1	166	12	
3.765	1	0	176	1	169	12	
3.78	1	0	176	1	173	10	
3.795	1	0	176	1	171	11	
3.81	1	0	176	1	169	12	
3.825	1	0	176	1	171	11	
3.84	1	0	176	0	169	10	
3.855	1	0	176	0	171	9	
3.87	1	0	176	0	172	7	
3.885	1	0	176	0	177	5	
3.9	1	0	176	0	173	7	
3.915	1	0	176	0	169	9	
3.93	1	0	176	1	170	10	
3.945	1	0	176	1	172	9	
3.96	1	0	176	1	176	7	
3.975	1	0	176	1	172	9	
3.99	1	0	176	1	172	9	
4.005	1	0	176	1	175	9	
4.02	1	0	176	1	173	10	
4.035	1	0	176	1	169	12	
4.05	1	0	176	1	171	11	
4.065	1	0	176	1	171	11	
4.08	1	0	176	1	171	11	
4.095	1	0	176	1	167	13	
4.11	1	0	176	1	167	13	
4.125	1	0	176	1	169	12	
4.14	1	0	176	1	173	10	
4.155	1	0	176	1	173	10	
4.17	1	0	176	0	170	10	
4.185	1	0	176	0	174	8	
4.2	1	0	176	0	169	9	
4.215	1	0	176	0	166	12	
4.23	1	0	176	0	172	9	
4.245	1	0	176	0	174	8	
4.26	1	0	176	0	176	7	
4.275	1	0	176	1	177	8	
4.29	1	0	176	1	177	8	
4.305	1	0	176	1	177	8	
4.32	1	0	176	0	182	4	
4.335	1	0	176	0	182	4	
4.35	1	0	176	0	182	4	
4.365	1	0	176	0	180	5	
4.38	1	0	176	0	182	4	
4.395	1	0	176	0	180	5	
4.41	1	0	176	1	183	5	
4.425	1	0	176	1	181	6	
4.44	1	0	176	1	179	7	
4.455	1	0	176	1	179	7	
4.47	1	0	176	1	179	7	
4.485	1	0	176	1	175	9	
4.5	1	0	176	1	171	11	
4.515	1	0	176	1	169	12	
4.53	1	0	176	1	171	11	
4.545	1	0	176	1	167	13	
4.56	1	0	176	1	171	11	
4.575	1	0	176	1	173	10	
4.59	1	0	176	1	171	11	
4.605	1	0	176	1	173	10	
4.62	1	0	176	1	171	11	
4.635	1	0	176	1	169	12	
4.65	1	0	176	1	175	9	
4.665	1	0	176	1	177	8	
4.68	1	0	176	1	179	7	
4.695	1	0	176	1	185	4	
4.71	1	0	176	1	183	5	
4.725	1	0	176	1	179	7	
4.74	1	0	176	1	177	8	
4.755	1	0	176	1	175	9	
4.77	1	0	176	1	175	9	
4.785	1	0	176	1	175	9	
4.8	1	0	176	1	177	8	
4.815	1	0	176	1	166	12	
4.83	1	0	176	1	165	11	
4.845	1	0	176	0	165	11	
4.86	1	0	176	0	169	9	
4.875	1	0	176	0	164	10	
4.89	1	0	176	1	164	13	
4.905	1	0	176	1	170	10	
4.92	1	0	176	1	170	10	
4.935	1	0	176	1	172	9	
4.95	1	0	176	1	174	8	
4.965	1	0	176	1	176	7	
4.98	1	0	176	1	178	6	
4.995	1	0	176	1	182	4	
5.01	1	0	176	1	182	4	
5.025	1	0	176	1	182	4	
5.04	1	0	176	1	179	7	
5.055	1	0	176	1	179	7	
5.07	1	0	176	1	179	7	
5.085	1	0	176	1	179	7	
5.1	1	0	176	1	179	7	
5.115	1	0	176	1	179	7	
5.13	1	0	176	1	171	11	
5.145	1	0	176	1	173	10	
5.16	1	0	176	1	170	10	
5.175	1	0	176	1	168	11	
5.19	1	0	176	1	169	12	
5.205	1	0	176	1	171	11	
5.22	1	0	176	1	171	11	
5.235	1	0	176	1	173	10	
5.25	1	0	176	1	177	8	
5.265	1	0	176	1	181	6	
5.28	1	0	176	0	181	3	
5.295	1	0	176	0	182	4	
5.31	1	0	176	0	184	3	
5.325	1	0	176	1	183	5	
5.34	1	0	176	0	177	5	
5.355	1	0	176	0	177	5	
5.37	1	0	176	0	177	5	
5.385	1	0	176	0	177	5	
5.4	1	0	176	0	173	8	
5.415	1	0	176	0	168	9	
5.43	1	0	176	0	169	10	
5.445	1	0	176	0	170	10	
5.46	1	0	176	0	172	9	
5.475	1	0	176	0	172	9	
5.49	1	0	176	0	172	9	
5.505	1	0	176	1	171	11	
5.52	1	0	176	1	173	10	
5.535	1	0	176	1	175	9	
5.55	1	0	176	1	177	8	
5.565	1	0	176	1	176	7	
5.58	1	0	176	0	173	7	
5.595	1	0	176	0	173	7	
5.61	1	0	176	0	171	8	
5.625	1	0	176	0	173	7	
5.64	1	0	176	0	172	9	
5.655	1	0	176	1	171	11	
5.67	1	0	176	1	171	11	
5.685	1	0	176	1	171	11	
5.7	1	0	176	1	169	12	
5.715	1	0	176	1	167	13	
5.73	1	0	176	1	167	13	
5.745	1	0	176	1	167	13	
5.76	1	0	176	1	167	13	
5.775	1	0	176	0	170	10	
5.79	1	0	176	1	175	9	
5.805	1	0	176	1	175	9	
5.82	1	0	176	1	179	7	
5.835	1	0	176	1	175	9	
5.85	1	0	176	1	177	8	
5.865	1	0	176	1	177	8	
5.88	1	0	176	1	179	7	
5.895	1	0	176	1	179	7	
5.91	1	0	176	1	181	6	
5.925	1	0	176	1	179	7	
5.94	1	0	176	1	183	5	
5.955	1	0	176	1	185	4	
5.97	1	0	176	1	177	8	
5.985	1	0	176	1	181	6	
6	1	0	176	1	181	6	
6.015	1	0	176	0	184	3	
6.03	1	0	176	0	184	3	
6.045	1	0	176	0	180	5	
6.06	1	0	176	0	176	7	
6.075	1	0	176	0	184	3	
6.09	1	0	176	0	182	4	
6.105	1	0	176	1	183	5	
6.12	1	0	176	0	180	5	
6.135	1	0	176	0	179	4	
6.15	1	0	176	0	176	7	
6.165	1	0	176	0	174	8	
6.18	1	0	176	0	176	7	
6.195	1	0	176	1	175	9	
6.21	1	0	176	1	174	8	
6.225	1	0	176	1	177	5	
6.24	1	0	176	1	178	6	
6.255	1	0	176	1	175	9	
6.27	1	0	176	1	175	9	
6.285	1	0	176	1	173	10	
6.3	1	0	176	1	176	7	
6.315	1	0	176	1	176	7	
6.33	1	0	176	1	178	6	
6.345	1	0	176	1	178	6	
6.36	1	0	176	1	172	9	
6.375	1	0	176	1	174	8	
6.39	1	0	176	1	173	10	
6.405	1	0	176	1	175	9	
6.42	1	0	176	1	177	8	
6.435	1	0	176	1	175	9	
6.45	1	0	176	1	173	10	
6.465	1	0	176	1	166	12	
6.48	1	0	176	1	170	10	
6.495	1	0	176	1	170	10	
6.51	1	0	176	1	166	12	
6.525	1	0	176	1	168	11	
6.54	1	0	176	1	171	8	
6.555	1	0	176	1	174	8	
6.57	1	0	176	1	177	8	
6.585	1	0	176	0	178	6	
6.6	1	0	176	0	178	6	
6.615	1	0	176	1	175	9	
6.63	1	0	176	1	181	6	
6.645	1	0	176	1	179	7	
6.66	1	0	176	1	176	7	
6.675	1	0	176	1	175	6	
6.69	1	0	176	1	173	7	
6.705	1	0	176	1	178	6	
6.72	1	0	176	1	180	5	
6.735	1	0	176	1	180	5	
6.75	1	0	176	1	182	4	
6.765	1	0	176	1	182	4	
6.78	1	0	176	1	182	4	
6.795	1	0	176	1	181	6	
6.81	1	0	176	1	181	6	
6.825	1	0	176	1	178	6	
6.84	1	0	176	1	172	9	
6.855	1	0	176	0	177	5	
6.87	1	0	176	0	175	6	
6.885	1	0	176	1	175	6	
6.9	1	0	176	1	173	7	
6.915	1	0	176	1	180	5	
6.93	1	0	176	1	174	8	
6.945	1	0	176	1	174	8	
6.96	1	0	176	1	175	9	
6.975	1	0	176	1	173	10	
6.99	1	0	176	1	171	11	
7.005	1	0	176	0	170	10	
7.02	1	0	176	0	172	9	
7.035	1	0	176	0	172	9	
7.05	1	0	176	0	173	8	
7.065	1	0	176	0	178	6	
7.08	1	0	176	0	178	6	
7.095	1	0	176	0	174	8	
7.11	1	0	176	0	174	8	
7.125	1	0	176	0	176	7	
7.14	1	0	176	0	178	6	
7.155	1	0	176	0	182	4	
7.17	1	0	176	1	183	5	
7.185	1	0	176	1	183	5	
7.2	1	0	176	1	179	7	
7.215	1	0	176	1	177	8	
7.23	1	0	176	1	176	7	
7.245	1	0	176	1	179	7	
7.26	1	0	176	1	177	8	
7.275	1	0	176	1	177	8	
7.29	1	0	176	1	177	8	
7.305	1	0	176	1	175	9	
7.32	1	0	176	1	175	9	
7.335	1	0	176	1	177	8	
7.35	1	0	176	1	175	9	
7.365	1	0	176	1	177	8	
7.38	1	0	176	1	177	8	
7.395	1	0	176	1	171	11	
7.41	1	0	176	1	169	12	
7.425	1	0	176	1	169	12	
7.44	1	0	176	1	172	9	
7.455	1	0	176	1	170	10	
7.47	1	0	176	1	169	12	
7.485	1	0	176	1	175	9	
7.5	1	0	176	1	181	6	
7.515	1	0	176	1	181	6	
7.53	1	0	176	1	181	6	
7.545	1	0	176	1	179	7	
7.56	1	0	176	1	181	6	
7.575	1	0	176	1	181	6	
7.59	1	0	176	1	183	5	
7.605	1	0	176	1	183	5	
7.62	1	0	176	1	183	5	
7.635	1	0	176	1	187	3	
7.65	1	0	176	1	187	3	
7.665	1	0	176	1	186	2	
7.68	1	0	176	1	184	3	
7.695	1	0	176	1	180	5	
7.71	1	0	176	1	182	4	
7.725	1	0	176	1	181	6	
7.74	1	0	176	1	179	7	
7.755	1	0	176	1	179	7	
7.77	1	0	176	1	181	6	
7.785	1	0	176	1	178	6	
7.8	1	0	176	0	183	2	
7.815	1	0	176	0	183	2	
7.83	1	0	176	0	186	2	
7.845	1	0	176	0	186	2	
7.86	1	0	176	0	188	1	
7.875	1	0	176	0	186	2	
7.89	1	0	176	0	184	3	
7.905	1	0	175	1	182	4	
7.92	1	0	175	1	184	3	
7.935	1	0	175	0	182	3	
7.95	1	0	175	0	184	2	
7.965	1	0	175	0	183	3	
7.98	1	0	175	0	183	3	
7.995	1	0	175	0	181	4	
8.01	1	0	175	0	177	6	
8.025	1	0	175	0	175	7	
8.04	1	0	175	1	173	9	
8.055	1	0	175	0	170	9	
8.07	1	0	175	0	174	7	
8.085	1	0	175	0	178	5	
8.1	1	0	175	0	176	6	
8.115	1	0	175	0	174	7	
8.13	1	0	175	1	177	7	
8.145	1	0	175	1	179	6	
8.16	1	0	175	1	177	7	
8.175	1	0	175	1	175	8	
8.19	1	0	175	1	183	4	
8.205	1	0	175	1	183	4	
8.22	1	0	175	2	182	6	
8.235	1	0	175	2	182	6	
8.25	1	0	175	2	182	6	
8.265	1	0	175	2	177	7	
8.28	1	0	175	2	177	6	
8.295	1	0	175	1	176	5	
8.31	1	0	175	1	178	4	
8.325	1	0	175	1	180	3	
8.34	1	0	175	1	180	3	
8.355	1	0	175	1	181	3	
8.37	1	0	175	1	178	4	
8.385	1	0	175	0	179	4	
8.4	1	0	175	0	179	4	
8.415	1	0	175	0	181	3	
8.43	1	0	175	1	181	4	
8.445	1	0	175	1	183	4	
8.46	1	0	175	1	183	4	
8.475	1	0	175	1	183	4	
8.49	1	0	175	1	177	7	
8.505	1	0	175	1	176	6	
8.52	1	0	175	1	170	9	
8.535	1	0	175	2	172	11	
8.55	1	0	175	2	174	10	
8.565	1	0	175	2	180	7	
8.58	1	0	175	2	180	7	
8.595	1	0	175	2	178	8	
8.61	1	0	175	2	176	9	
8.625	1	0	175	2	176	9	
8.64	1	0	175	2	173	9	
8.655	1	0	175	1	168	10	
8.67	1	0	175	1	168	10	
8.685	1	0	175	1	169	11	
8.7	1	0	175	1	174	8	
8.715	1	0	175	1	172	9	
8.73	1	0	175	1	177	7	
8.745	1	0	175	0	175	6	
8.76	1	0	175	0	173	7	
8.775	1	0	175	0	175	6	
8.79	1	0	175	1	178	6	
8.805	1	0	175	1	183	4	
8.82	1	0	175	1	179	6	
8.835	1	0	175	1	176	7	
8.85	1	0	175	1	174	8	
8.865	1	0	175	0	175	6	
8.88	1	0	175	0	175	6	
8.895	1	0	175	0	176	6	
8.91	1	0	175	0	176	6	
8.925	1	0	175	0	171	6	
8.94	1	0	175	0	171	6	
8.955	1	0	175	0	172	6	
8.97	1	0	175	0	176	4	
8.985	1	0	175	0	171	8	
9	1	0	175	0	164	11	
9.015	1	0	175	0	166	10	
9.03	1	0	175	0	166	10	
9.045	1	0	175	0	168	9	
9.06	1	0	175	1	172	9	
9.075	1	0	175	1	176	7	
9.09	1	0	175	1	176	7	
9.105	1	0	175	1	168	11	
9.12	1	0	175	1	170	10	
9.135	1	0	175	1	175	8	
9.15	1	0	175	1	171	10	
9.165	1	0	175	1	171	10	
9.18	1	0	175	1	175	8	
9.195	1	0	175	1	175	8	
9.21	1	0	175	0	173	6	
9.225	1	0	175	0	170	6	
9.24	1	0	175	0	172	6	
9.255	1	0	175	0	167	10	
9.27	1	0	175	0	169	9	
9.285	1	0	175	0	163	12	
9.3	1	0	175	0	165	11	
9.315	1	0	175	1	166	12	
9.33	1	0	175	0	164	12	
9.345	1	0	175	0	166	11	
9.36	1	0	175	1	168	10	
9.375	1	0	175	1	171	7	
9.39	1	0	175	2	169	11	
9.405	1	0	175	1	170	9	
9.42	1	0	175	0	168	8	
9.435	1	0	175	0	170	7	
9.45	1	0	175	0	171	7	
9.465	1	0	175	0	169	8	
9.48	1	0	175	0	169	8	
9.495	1	0	175	0	167	9	
9.51	1	0	175	0	169	8	
9.525	1	0	175	0	171	7	
9.54	1	0	175	0	173	6	
9.555	1	0	175	0	175	5	
9.57	1	0	175	0	171	7	
9.585	1	0	175	0	169	8	
9.6	1	0	175	1	173	9	
9.615	1	0	175	1	171	10	
9.63	1	0	175	2	176	9	
9.645	1	0	175	2	176	9	
9.66	1	0	175	2	176	9	
9.675	1	0	175	2	178	8	
9.69	1	0	175	1	177	7	
9.705	1	0	175	1	177	7	
9.72	1	0	175	1	179	6	
9.735	1	0	175	1	175	8	
9.75	1	0	175	1	173	9	
9.765	1	0	175	1	173	9	
9.78	1	0	175	1	179	6	
9.795	1	0	175	1	181	5	
9.81	1	0	175	1	183	4	
9.825	1	0	175	1	181	5	
9.84	1	0	175	1	180	5	
9.855	1	0	174	1	179	5	
9.87	1	0	174	1	175	7	
9.885	1	0	174	1	178	6	
9.9	1	0	174	2	176	8	
9.915	1	0	174	2	178	7	
9.93	1	0	174	2	178	7	
9.945	1	0	174	2	174	9	
9.96	1	0	174	2	176	8	
9.975	1	0	174	2	171	10	
9.99	1	0	174	2	169	11	
10.005	1	0	174	2	169	11	
10.02	1	0	174	1	174	7	
10.035	1	0	174	1	172	8	
10.05	1	0	174	1	172	8	
10.065	1	0	174	1	172	8	
10.08	1	0	174	1	171	8	
10.095	1	0	174	1	171	8	
10.11	1	0	174	2	174	8	
10.125	1	0	174	2	172	9	
10.14	1	0	174	2	175	6	
10.155	1	0	174	1	172	6	
10.17	1	0	174	1	178	4	
10.185	1	0	174	2	184	4	
10.2	1	0	174	1	181	4	
10.215	1	0	174	0	180	3	
10.23	1	0	174	0	180	3	
10.245	1	0	174	0	178	4	
10.26	1	0	174	0	174	6	
10.275	1	0	174	0	167	8	
10.29	1	0	174	3	172	10	
10.305	1	0	174	3	172	10	
10.32	1	0	174	1	179	6	
10.335	1	0	174	1	177	7	
10.35	1	0	174	0	174	7	
10.365	1	0	174	3	175	10	
10.38	1	0	174	3	177	9	
10.395	1	0	174	2	174	9	
10.41	1	0	174	1	172	8	
10.425	1	0	174	1	172	8	
10.44	1	0	174	1	173	6	
10.455	1	0	174	1	173	6	
10.47	1	0	174	1	170	7	
10.485	1	0	174	1	176	6	
10.5	1	0	174	1	174	7	
10.515	1	0	174	2	172	10	
10.53	1	0	174	2	174	9	
10.545	1	0	174	3	171	12	
10.56	1	0	174	3	168	12	
10.575	1	0	174	3	166	13	
10.59	1	0	174	3	172	10	
10.605	1	0	174	2	171	9	
10.62	1	0	174	3	172	10	
10.635	1	0	174	3	174	9	
10.65	1	0	174	3	176	8	
10.665	1	0	174	3	176	8	
10.68	1	0	174	3	175	7	
10.695	1	0	174	3	173	8	
10.71	1	0	174	2	172	7	
10.725	1	0	174	2	175	7	
10.74	1	0	174	3	179	8	
10.755	1	0	174	3	177	9	
10.77	1	0	174	2	176	8	
10.785	1	0	174	2	170	11	
10.8	1	0	174	1	171	9	
10.815	1	0	174	1	173	8	
10.83	1	0	174	1	171	9	
10.845	1	0	174	1	169	10	
10.86	1	0	174	1	171	9	
10.875	1	0	174	2	172	10	
10.89	1	0	174	3	171	12	
10.905	1	0	174	3	173	11	
10.92	1	0	174	3	175	10	
10.935	1	0	174	3	179	8	
10.95	1	0	174	3	179	8	
10.965	1	0	174	3	177	9	
10.98	1	0	174	3	177	9	
10.995	1	0	174	3	177	9	
11.01	1	0	174	3	173	11	
11.025	1	0	174	3	169	13	
11.04	1	0	174	3	169	13	
11.055	1	0	174	2	170	11	
11.07	1	0	174	2	172	10	
11.085	1	0	174	2	174	9	
11.1	1	0	174	2	171	9	
11.115	1	0	174	1	172	7	
11.13	1	0	174	1	170	8	
11.145	1	0	174	2	174	7	
11.16	1	0	174	2	177	7	
11.175	1	0	174	2	178	7	
11.19	1	0	174	2	172	10	
11.205	1	0	174	2	170	11	
11.22	1	0	174	2	170	11	
11.235	1	0	174	2	168	12	
11.25	1	0	174	2	172	10	
11.265	1	0	174	2	166	13	
11.28	1	0	174	1	167	11	
11.295	1	0	174	2	165	12	
11.31	1	0	174	2	169	10	
11.325	1	0	174	1	174	6	
11.34	1	0	174	1	179	5	
11.355	1	0	174	1	181	4	
11.37	1	0	174	2	180	6	
11.385	1	0	174	2	182	5	
11.4	1	0	174	1	175	7	
11.415	1	0	174	1	175	7	
11.43	1	0	173	0	171	8	
11.445	1	0	173	1	172	9	
11.46	1	0	173	2	169	12	
11.475	1	0	173	1	168	11	
11.49	1	0	173	2	165	14	
11.505	1	0	173	2	169	12	
11.52	1	0	173	2	171	11	
11.535	1	0	173	2	172	9	
11.55	1	0	173	2	172	9	
11.565	1	0	173	2	174	8	
11.58	1	0	173	2	172	9	
11.595	1	0	173	2	172	9	
11.61	1	0	173	2	176	8	
11.625	1	0	173	2	174	9	
11.64	1	0	173	2	171	10	
11.655	1	0	173	1	172	8	
11.67	1	0	173	1	174	7	
11.685	1	0	173	1	174	7	
11.7	1	0	173	1	174	7	
11.715	1	0	173	1	171	8	
11.73	1	0	173	1	172	6	
11.745	1	0	173	1	175	5	
11.76	1	0	173	1	176	5	
11.775	1	0	173	1	178	6	
11.79	1	0	173	1	178	6	
11.805	1	0	173	1	175	6	
11.82	1	0	173	2	176	7	
11.835	1	0	173	2	175	9	
11.85	1	0	173	2	171	11	
11.865	1	0	173	2	175	9	
11.88	1	0	173	2	177	8	
11.895	1	0	173	2	181	6	
11.91	1	0	173	2	182	5	
11.925	1	0	173	2	178	7	
11.94	1	0	173	2	181	6	
11.955	1	0	173	2	182	5	
11.97	1	0	173	2	183	5	
11.985	1	0	173	2	183	5	
12	1	0	173	0	181	3	
12.015	1	0	173	0	181	3	
12.03	1	0	173	0	183	2	
12.045	1	0	173	2	182	5	
12.06	1	0	173	2	182	5	
12.075	1	0	173	2	182	5	
12.09	1	0	173	2	180	6	
12.105	1	0	173	2	179	7	
12.12	1	0	173	2	177	8	
12.135	1	0	173	2	175	9	
12.15	1	0	173	2	177	8	
12.165	1	0	173	2	177	8	
12.18	1	0	173	2	181	6	
12.195	1	0	173	1	178	6	
12.21	1	0	173	1	178	6	
12.225	1	0	173	1	176	7	
12.24	1	0	173	1	178	6	
12.255	1	0	173	1	174	8	
