4	dode: 4. 
2	dode: 5. 
16	dode: 2. 
1	dode: 7. 
Time (s): 0.048
106	dode: 1. 
9	dode: 3. 
4	dode: 4. 
2	dode: 5. 
17	dode: 2. 
1	dode: 7. 
Time (s): 0.049
104	dode: 1. 
9	dode: 3. 
5	dode: 4. 
2	dode: 5. 
16	dode: 2. 
1	dode: 7. 
Time (s): 0.05
101	dode: 1. 
10	dode: 3. 
6	dode: 4. 
2	dode: 5. 
14	dode: 2. 
1	dode: 7. 
Time (s): 0.051
101	dode: 1. 
10	dode: 3. 
6	dode: 4. 
2	dode: 5. 
14	dode: 2. 
1	dode: 7. 
Time (s): 0.052
100	dode: 1. 
11	dode: 3. 
6	dode: 4. 
2	dode: 5. 
13	dode: 2. 
1	dode: 7. 
Time (s): 0.053
98	dode: 1. 
11	dode: 3. 
6	dode: 4. 
2	dode: 5. 
14	dode: 2. 
1	dode: 7. 
Time (s): 0.054
95	dode: 1. 
12	dode: 3. 
6	dode: 4. 
14	dode: 2. 
2	dode: 5. 
1	dode: 7. 
Time (s): 0.055
94	dode: 1. 
12	dode: 3. 
5	dode: 4. 
13	dode: 2. 
2	dode: 5. 
2	dode: 7. 
Time (s): 0.056
93	dode: 1. 
4	dode: 4. 
13	dode: 2. 
3	dode: 5. 
10	dode: 3. 
2	dode: 7. 
1	dode: 6. 
Time (s): 0.057
93	dode: 1. 
4	dode: 4. 
13	dode: 2. 
3	dode: 5. 
10	dode: 3. 
2	dode: 7. 
1	dode: 6. 
Time (s): 0.058
93	dode: 1. 
4	dode: 4. 
13	dode: 2. 
3	dode: 5. 
10	dode: 3. 
2	dode: 7. 
1	dode: 6. 
Time (s): 0.059
92	dode: 1. 
5	dode: 4. 
12	dode: 2. 
4	dode: 5. 
8	dode: 3. 
2	dode: 7. 
1	dode: 6. 
Time (s): 0.06
91	dode: 1. 
5	dode: 4. 
11	dode: 2. 
4	dode: 5. 
9	dode: 3. 
1	dode: 6. 
2	dode: 7. 
Time (s): 0.061
89	dode: 1. 
5	dode: 4. 
12	dode: 2. 
4	dode: 5. 
9	dode: 3. 
1	dode: 6. 
2	dode: 7. 
Time (s): 0.062
89	dode: 1. 
5	dode: 4. 
12	dode: 2. 
4	dode: 5. 
9	dode: 3. 
1	dode: 6. 
2	dode: 7. 
Time (s): 0.063
86	dode: 1. 
4	dode: 4. 
13	dode: 2. 
5	dode: 5. 
9	dode: 3. 
1	dode: 6. 
2	dode: 7. 
Time (s): 0.064
86	dode: 1. 
4	dode: 4. 
13	dode: 2. 
5	dode: 5. 
9	dode: 3. 
1	dode: 6. 
2	dode: 7. 
Time (s): 0.065
86	dode: 1. 
4	dode: 4. 
13	dode: 2. 
5	dode: 5. 
9	dode: 3. 
1	dode: 6. 
2	dode: 7. 
Time (s): 0.066
86	dode: 1. 
4	dode: 4. 
13	dode: 2. 
5	dode: 5. 
9	dode: 3. 
1	dode: 6. 
2	dode: 7. 
Time (s): 0.067
83	dode: 1. 
12	dode: 2. 
3	dode: 4. 
5	dode: 5. 
10	dode: 3. 
2	dode: 6. 
2	dode: 7. 
Time (s): 0.068
81	dode: 1. 
12	dode: 2. 
3	dode: 4. 
6	dode: 5. 
9	dode: 3. 
2	dode: 6. 
2	dode: 7. 
Time (s): 0.069
80	dode: 1. 
12	dode: 2. 
3	dode: 4. 
6	dode: 5. 
9	dode: 3. 
1	dode: 6. 
3	dode: 7. 
Time (s): 0.07
78	dode: 1. 
10	dode: 3. 
2	dode: 4. 
11	dode: 2. 
7	dode: 5. 
1	dode: 6. 
3	dode: 7. 
Time (s): 0.071
76	dode: 1. 
10	dode: 3. 
2	dode: 4. 
12	dode: 2. 
7	dode: 5. 
1	dode: 6. 
3	dode: 7. 
Time (s): 0.072
76	dode: 1. 
10	dode: 3. 
2	dode: 4. 
11	dode: 2. 
4	dode: 7. 
6	dode: 5. 
1	dode: 6. 
Time (s): 0.073
74	dode: 1. 
10	dode: 3. 
2	dode: 4. 
12	dode: 2. 
4	dode: 7. 
6	dode: 5. 
1	dode: 6. 
Time (s): 0.074
74	dode: 1. 
10	dode: 3. 
2	dode: 4. 
12	dode: 2. 
4	dode: 7. 
6	dode: 5. 
1	dode: 6. 
Time (s): 0.075
73	dode: 1. 
11	dode: 3. 
2	dode: 4. 
11	dode: 2. 
4	dode: 7. 
6	dode: 5. 
1	dode: 6. 
Time (s): 0.076
71	dode: 1. 
11	dode: 3. 
2	dode: 4. 
12	dode: 2. 
4	dode: 7. 
6	dode: 5. 
1	dode: 6. 
Time (s): 0.077
69	dode: 1. 
11	dode: 3. 
2	dode: 4. 
13	dode: 2. 
4	dode: 7. 
6	dode: 5. 
1	dode: 6. 
Time (s): 0.078
69	dode: 1. 
11	dode: 3. 
2	dode: 4. 
13	dode: 2. 
4	dode: 7. 
6	dode: 5. 
1	dode: 6. 
Time (s): 0.079
66	dode: 1. 
14	dode: 2. 
10	dode: 3. 
3	dode: 4. 
4	dode: 7. 
6	dode: 5. 
1	dode: 6. 
Time (s): 0.08
64	dode: 1. 
13	dode: 2. 
11	dode: 3. 
3	dode: 4. 
4	dode: 7. 
5	dode: 5. 
2	dode: 6. 
Time (s): 0.081
64	dode: 1. 
13	dode: 2. 
11	dode: 3. 
3	dode: 4. 
4	dode: 7. 
5	dode: 5. 
2	dode: 6. 
Time (s): 0.082
62	dode: 1. 
14	dode: 2. 
11	dode: 3. 
3	dode: 4. 
4	dode: 7. 
5	dode: 5. 
2	dode: 6. 
Time (s): 0.083
62	dode: 1. 
14	dode: 2. 
11	dode: 3. 
3	dode: 4. 
4	dode: 7. 
5	dode: 5. 
2	dode: 6. 
Time (s): 0.084
61	dode: 1. 
14	dode: 2. 
3	dode: 6. 
11	dode: 3. 
3	dode: 4. 
4	dode: 7. 
4	dode: 5. 
Time (s): 0.085
60	dode: 1. 
14	dode: 2. 
4	dode: 6. 
11	dode: 3. 
3	dode: 4. 
4	dode: 7. 
3	dode: 5. 
Time (s): 0.086
60	dode: 1. 
14	dode: 2. 
4	dode: 6. 
11	dode: 3. 
3	dode: 4. 
4	dode: 7. 
3	dode: 5. 
Time (s): 0.087
60	dode: 1. 
14	dode: 2. 
4	dode: 6. 
11	dode: 3. 
3	dode: 4. 
4	dode: 7. 
3	dode: 5. 
Time (s): 0.088
57	dode: 1. 
15	dode: 2. 
4	dode: 6. 
11	dode: 3. 
3	dode: 4. 
3	dode: 7. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.089
55	dode: 1. 
13	dode: 2. 
4	dode: 6. 
13	dode: 3. 
3	dode: 4. 
3	dode: 7. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.09
55	dode: 1. 
13	dode: 2. 
4	dode: 6. 
13	dode: 3. 
3	dode: 4. 
3	dode: 7. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.091
53	dode: 1. 
13	dode: 2. 
4	dode: 7. 
3	dode: 6. 
12	dode: 3. 
4	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.092
52	dode: 1. 
13	dode: 2. 
4	dode: 7. 
3	dode: 6. 
11	dode: 3. 
5	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.093
51	dode: 1. 
12	dode: 2. 
4	dode: 7. 
4	dode: 6. 
10	dode: 3. 
5	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.094
49	dode: 1. 
13	dode: 2. 
4	dode: 7. 
4	dode: 6. 
10	dode: 3. 
5	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.095
49	dode: 1. 
13	dode: 2. 
4	dode: 7. 
4	dode: 6. 
10	dode: 3. 
5	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.096
48	dode: 1. 
12	dode: 2. 
4	dode: 7. 
4	dode: 6. 
11	dode: 3. 
5	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.097
47	dode: 1. 
12	dode: 2. 
4	dode: 7. 
4	dode: 6. 
10	dode: 3. 
6	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.098
46	dode: 1. 
12	dode: 2. 
4	dode: 7. 
4	dode: 6. 
9	dode: 3. 
7	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.099
44	dode: 1. 
11	dode: 2. 
4	dode: 7. 
4	dode: 6. 
9	dode: 3. 
8	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.1
44	dode: 1. 
11	dode: 2. 
4	dode: 7. 
4	dode: 6. 
9	dode: 3. 
8	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.101
44	dode: 1. 
11	dode: 2. 
4	dode: 7. 
4	dode: 6. 
9	dode: 3. 
8	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.102
44	dode: 1. 
11	dode: 2. 
4	dode: 7. 
4	dode: 6. 
9	dode: 3. 
8	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.103
44	dode: 1. 
11	dode: 2. 
4	dode: 7. 
4	dode: 6. 
9	dode: 3. 
8	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.104
44	dode: 1. 
11	dode: 2. 
4	dode: 7. 
4	dode: 6. 
9	dode: 3. 
8	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.105
43	dode: 1. 
11	dode: 2. 
4	dode: 7. 
5	dode: 6. 
6	dode: 3. 
9	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.106
43	dode: 1. 
11	dode: 2. 
4	dode: 7. 
5	dode: 6. 
6	dode: 3. 
9	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.107
43	dode: 1. 
11	dode: 2. 
4	dode: 7. 
5	dode: 6. 
6	dode: 3. 
9	dode: 4. 
3	dode: 5. 
1	dode: 8. 
Time (s): 0.108
42	dode: 1. 
11	dode: 2. 
4	dode: 7. 
6	dode: 6. 
6	dode: 3. 
9	dode: 4. 
2	dode: 5. 
1	dode: 8. 
Time (s): 0.109
42	dode: 1. 
11	dode: 2. 
4	dode: 7. 
6	dode: 6. 
6	dode: 3. 
9	dode: 4. 
2	dode: 5. 
1	dode: 8. 
Time (s): 0.11
42	dode: 1. 
11	dode: 2. 
4	dode: 7. 
6	dode: 6. 
6	dode: 3. 
9	dode: 4. 
2	dode: 5. 
1	dode: 8. 
Time (s): 0.111
42	dode: 1. 
11	dode: 2. 
4	dode: 7. 
6	dode: 6. 
6	dode: 3. 
9	dode: 4. 
2	dode: 5. 
1	dode: 8. 
Time (s): 0.112
39	dode: 1. 
11	dode: 2. 
4	dode: 7. 
6	dode: 6. 
7	dode: 3. 
9	dode: 4. 
2	dode: 5. 
1	dode: 8. 
Time (s): 0.113
38	dode: 1. 
10	dode: 2. 
4	dode: 7. 
6	dode: 6. 
8	dode: 3. 
9	dode: 4. 
2	dode: 5. 
1	dode: 8. 
Time (s): 0.114
38	dode: 1. 
10	dode: 2. 
4	dode: 7. 
6	dode: 6. 
8	dode: 3. 
7	dode: 4. 
2	dode: 5. 
2	dode: 8. 
Time (s): 0.115
38	dode: 1. 
8	dode: 2. 
4	dode: 7. 
6	dode: 6. 
8	dode: 3. 
8	dode: 4. 
2	dode: 5. 
2	dode: 8. 
Time (s): 0.116
36	dode: 1. 
4	dode: 7. 
6	dode: 6. 
8	dode: 3. 
9	dode: 4. 
2	dode: 5. 
7	dode: 2. 
2	dode: 8. 
Time (s): 0.117
35	dode: 1. 
4	dode: 7. 
6	dode: 6. 
8	dode: 3. 
8	dode: 4. 
3	dode: 5. 
7	dode: 2. 
2	dode: 8. 
Time (s): 0.118
34	dode: 1. 
3	dode: 8. 
6	dode: 6. 
8	dode: 3. 
8	dode: 4. 
3	dode: 7. 
3	dode: 5. 
7	dode: 2. 
Time (s): 0.119
34	dode: 1. 
3	dode: 8. 
6	dode: 6. 
8	dode: 3. 
8	dode: 4. 
3	dode: 7. 
3	dode: 5. 
7	dode: 2. 
Time (s): 0.12
34	dode: 1. 
4	dode: 8. 
5	dode: 6. 
8	dode: 3. 
8	dode: 4. 
3	dode: 7. 
3	dode: 5. 
6	dode: 2. 
Time (s): 0.121
33	dode: 1. 
4	dode: 8. 
5	dode: 6. 
9	dode: 4. 
7	dode: 3. 
3	dode: 7. 
3	dode: 5. 
6	dode: 2. 
Time (s): 0.122
32	dode: 1. 
4	dode: 8. 
5	dode: 6. 
8	dode: 4. 
4	dode: 5. 
7	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.123
32	dode: 1. 
4	dode: 8. 
5	dode: 6. 
8	dode: 4. 
4	dode: 5. 
7	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.124
32	dode: 1. 
4	dode: 8. 
5	dode: 6. 
8	dode: 4. 
4	dode: 5. 
7	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.125
32	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
5	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.126
32	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
5	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.127
31	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
5	dode: 2. 
Time (s): 0.128
31	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
5	dode: 2. 
Time (s): 0.129
31	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
5	dode: 2. 
Time (s): 0.13
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.131
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.132
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.133
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.134
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.135
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.136
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.137
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.138
29	dode: 1. 
4	dode: 8. 
6	dode: 6. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
3	dode: 7. 
6	dode: 2. 
Time (s): 0.139
28	dode: 1. 
4	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.14
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.141
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.142
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.143
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.144
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.145
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.146
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.147
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.148
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.149
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
8	dode: 4. 
4	dode: 5. 
6	dode: 3. 
5	dode: 6. 
6	dode: 2. 
Time (s): 0.15
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
7	dode: 4. 
4	dode: 5. 
6	dode: 3. 
6	dode: 6. 
5	dode: 2. 
Time (s): 0.151
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
7	dode: 4. 
4	dode: 5. 
6	dode: 3. 
6	dode: 6. 
5	dode: 2. 
Time (s): 0.152
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
7	dode: 4. 
4	dode: 5. 
6	dode: 3. 
6	dode: 6. 
5	dode: 2. 
Time (s): 0.153
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
7	dode: 4. 
4	dode: 5. 
6	dode: 3. 
6	dode: 6. 
5	dode: 2. 
Time (s): 0.154
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
7	dode: 4. 
4	dode: 5. 
6	dode: 3. 
6	dode: 6. 
5	dode: 2. 
Time (s): 0.155
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
7	dode: 4. 
4	dode: 5. 
6	dode: 3. 
6	dode: 6. 
5	dode: 2. 
Time (s): 0.156
1	dode: 9. 
27	dode: 1. 
3	dode: 8. 
4	dode: 7. 
7	dode: 4. 
4	dode: 5. 
6	dode: 3. 
6	dode: 6. 
5	dode: 2. 
Time (s): 0.157
1	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
7	dode: 4. 
4	dode: 5. 
6	dode: 3. 
4	dode: 7. 
5	dode: 6. 
Time (s): 0.158
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
7	dode: 4. 
4	dode: 5. 
5	dode: 3. 
4	dode: 7. 
4	dode: 6. 
Time (s): 0.159
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
7	dode: 4. 
4	dode: 5. 
5	dode: 3. 
4	dode: 7. 
4	dode: 6. 
Time (s): 0.16
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
7	dode: 4. 
4	dode: 5. 
5	dode: 3. 
4	dode: 7. 
4	dode: 6. 
Time (s): 0.161
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
Time (s): 0.162
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
Time (s): 0.163
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
Time (s): 0.164
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
Time (s): 0.165
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
Time (s): 0.166
2	dode: 9. 
25	dode: 1. 
4	dode: 8. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
Time (s): 0.167
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.168
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.169
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.17
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.171
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.172
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.173
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.174
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.175
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.176
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
6	dode: 4. 
4	dode: 5. 
4	dode: 3. 
5	dode: 7. 
4	dode: 6. 
3	dode: 8. 
Time (s): 0.177
3	dode: 9. 
24	dode: 1. 
5	dode: 2. 
