1	gag: 15. 
3	gag: 10. 
2	gag: 12. 
2	gag: 11. 
Time (s): 0.0105
383	gag: 1. 
447	gag: 2. 
36	gag: 6. 
20	gag: 5. 
87	gag: 4. 
94	gag: 3. 
11	gag: 8. 
1	gag: 13. 
6	gag: 7. 
6	gag: 9. 
1	gag: 15. 
3	gag: 10. 
2	gag: 12. 
1	gag: 11. 
Time (s): 0.011
359	gag: 1. 
441	gag: 2. 
35	gag: 6. 
22	gag: 5. 
89	gag: 4. 
92	gag: 3. 
10	gag: 7. 
12	gag: 8. 
1	gag: 13. 
4	gag: 9. 
1	gag: 15. 
3	gag: 10. 
3	gag: 12. 
1	gag: 11. 
Time (s): 0.0115
335	gag: 1. 
432	gag: 2. 
34	gag: 6. 
25	gag: 5. 
94	gag: 4. 
90	gag: 3. 
12	gag: 7. 
4	gag: 10. 
4	gag: 12. 
1	gag: 13. 
3	gag: 9. 
11	gag: 8. 
1	gag: 15. 
1	gag: 11. 
Time (s): 0.012
314	gag: 1. 
424	gag: 2. 
27	gag: 6. 
25	gag: 5. 
99	gag: 4. 
88	gag: 3. 
14	gag: 7. 
7	gag: 10. 
4	gag: 12. 
2	gag: 13. 
3	gag: 9. 
12	gag: 8. 
1	gag: 15. 
1	gag: 11. 
Time (s): 0.0125
11	gag: 8. 
426	gag: 2. 
27	gag: 6. 
294	gag: 1. 
99	gag: 4. 
86	gag: 3. 
23	gag: 5. 
14	gag: 7. 
4	gag: 11. 
4	gag: 12. 
2	gag: 13. 
1	gag: 17. 
3	gag: 9. 
6	gag: 10. 
1	gag: 15. 
