Time (s): 0
25	A: 1. 
2	A: 4. 
7	B: 2. 
25	B: 1. 
3	A: 2. 
1	A: 2. B: 2. 
1	A: 3. B: 1. 
3	A: 1. B: 1. 
1	B: 6. 
3	A: 2. B: 1. 
1	A: 1. B: 3. 
1	A: 6. B: 2. 
5	B: 3. 
1	A: 4. B: 3. 
1	A: 5. 
2	A: 6. B: 1. 
2	A: 1. B: 4. 
1	A: 3. 
1	A: 4. B: 1. 
1	A: 4. B: 5. 
1	A: 3. B: 2. 
1	A: 2. B: 3. 
Time (s): 0.015
1	A: 1. B: 2. 
21	A: 1. 
2	A: 4. 
3	A: 1. B: 3. 
8	B: 2. 
21	B: 1. 
2	A: 3. 
1	A: 2. B: 2. 
2	A: 2. 
1	A: 3. B: 1. 
4	A: 1. B: 1. 
1	B: 6. 
3	A: 2. B: 1. 
1	A: 6. B: 2. 
2	B: 3. 
1	A: 4. B: 3. 
1	A: 5. 
2	A: 6. B: 1. 
2	A: 1. B: 4. 
1	B: 4. 
1	A: 4. B: 1. 
1	A: 2. B: 3. 
1	A: 4. B: 5. 
1	A: 3. B: 2. 
Time (s): 0.016
7	B: 2. 
21	B: 1. 
3	A: 2. 
17	A: 1. 
3	A: 4. 
3	A: 1. B: 3. 
1	A: 2. B: 2. 
1	A: 3. B: 1. 
4	A: 1. B: 1. 
1	B: 6. 
3	A: 2. B: 1. 
1	A: 6. B: 2. 
2	B: 3. 
1	A: 4. B: 3. 
1	A: 5. 
2	A: 6. B: 1. 
1	A: 1. B: 2. 
2	A: 1. B: 4. 
1	A: 3. 
1	B: 4. 
1	A: 5. B: 3. 
1	A: 2. B: 3. 
1	A: 4. B: 5. 
1	A: 3. B: 2. 
Time (s): 0.017
7	B: 2. 
21	B: 1. 
4	A: 2. 
14	A: 1. 
3	A: 4. 
3	A: 1. B: 3. 
1	A: 2. B: 2. 
1	A: 3. B: 1. 
4	A: 1. B: 1. 
1	B: 6. 
3	A: 2. B: 1. 
1	A: 6. B: 2. 
2	B: 3. 
1	A: 4. B: 3. 
1	A: 6. 
2	A: 6. B: 1. 
1	A: 1. B: 2. 
1	A: 3. B: 2. 
2	A: 1. B: 4. 
1	A: 3. 
1	B: 4. 
1	A: 5. B: 3. 
1	A: 2. B: 3. 
1	A: 4. B: 5. 
Time (s): 0.018
7	B: 2. 
22	B: 1. 
5	A: 2. 
12	A: 1. 
3	A: 4. 
4	A: 1. B: 3. 
1	A: 2. B: 2. 
1	A: 3. B: 5. 
1	B: 6. 
2	A: 2. B: 1. 
1	A: 6. B: 2. 
3	A: 1. B: 1. 
1	B: 3. 
1	A: 4. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
2	A: 6. B: 1. 
1	A: 1. B: 2. 
1	A: 3. B: 2. 
2	A: 1. B: 4. 
1	A: 3. 
1	A: 4. B: 4. 
1	A: 5. B: 3. 
Time (s): 0.019
7	B: 2. 
21	B: 1. 
5	A: 2. 
11	A: 1. 
3	A: 4. 
4	A: 1. B: 3. 
1	A: 2. B: 2. 
1	A: 3. B: 5. 
1	B: 6. 
2	A: 2. B: 1. 
1	A: 6. B: 2. 
2	A: 1. B: 1. 
1	B: 3. 
2	A: 5. B: 4. 
1	A: 6. 
1	A: 4. B: 5. 
2	A: 6. B: 1. 
1	A: 1. B: 2. 
2	A: 1. B: 4. 
1	A: 3. 
1	A: 4. B: 4. 
1	A: 4. B: 2. 
Time (s): 0.02
8	B: 2. 
19	B: 1. 
5	A: 2. 
11	A: 1. 
3	A: 4. 
4	A: 1. B: 3. 
1	A: 2. B: 2. 
1	A: 3. B: 5. 
1	B: 6. 
2	A: 2. B: 1. 
1	A: 6. B: 2. 
2	A: 1. B: 1. 
1	B: 3. 
2	A: 5. B: 4. 
1	A: 6. 
1	A: 4. B: 5. 
2	A: 6. B: 1. 
1	A: 1. B: 2. 
2	A: 1. B: 4. 
1	A: 3. 
1	A: 4. B: 4. 
1	A: 4. B: 2. 
Time (s): 0.021
9	B: 2. 
16	B: 1. 
4	A: 2. 
10	A: 1. 
2	A: 4. 
4	A: 1. B: 3. 
2	A: 6. B: 2. 
1	A: 2. B: 4. 
1	A: 2. B: 2. 
1	A: 3. B: 5. 
1	B: 6. 
2	A: 2. B: 1. 
2	A: 1. B: 1. 
1	B: 3. 
2	A: 5. B: 4. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 1. 
2	A: 6. B: 1. 
1	A: 1. B: 2. 
1	A: 3. 
1	A: 1. B: 4. 
1	A: 4. B: 4. 
Time (s): 0.022
7	B: 2. 
16	B: 1. 
4	A: 2. 
10	A: 1. 
2	A: 4. 
4	A: 1. B: 3. 
2	A: 6. B: 2. 
1	A: 2. B: 4. 
1	A: 2. B: 2. 
1	B: 4. 
1	A: 3. B: 5. 
1	B: 6. 
2	A: 2. B: 1. 
2	A: 1. B: 1. 
1	B: 3. 
2	A: 5. B: 4. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 1. 
2	A: 6. B: 1. 
1	A: 1. B: 2. 
1	A: 3. 
1	A: 1. B: 4. 
1	A: 4. B: 4. 
Time (s): 0.023
7	B: 2. 
15	B: 1. 
4	A: 2. 
9	A: 1. 
2	A: 4. 
3	A: 1. B: 3. 
2	A: 6. B: 2. 
2	B: 4. 
1	A: 2. B: 4. 
1	A: 2. B: 2. 
1	A: 3. B: 5. 
1	B: 6. 
2	A: 2. B: 1. 
2	A: 1. B: 1. 
2	A: 5. B: 4. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 1. 
2	A: 6. B: 1. 
1	A: 1. B: 2. 
1	A: 3. 
1	A: 1. B: 4. 
1	A: 4. B: 4. 
Time (s): 0.024
2	A: 1. B: 6. 
2	A: 2. B: 1. 
4	A: 2. 
9	A: 1. 
2	A: 4. 
1	A: 1. B: 3. 
2	A: 6. B: 2. 
1	B: 3. 
1	B: 4. 
5	B: 2. 
11	B: 1. 
1	A: 2. B: 4. 
1	A: 2. B: 2. 
1	B: 6. 
2	A: 1. B: 1. 
2	A: 1. B: 4. 
1	A: 3. B: 6. 
2	A: 5. B: 4. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 1. 
2	A: 6. B: 1. 
1	A: 3. 
1	A: 4. B: 4. 
Time (s): 0.025
2	A: 1. B: 6. 
2	A: 2. B: 1. 
2	A: 2. B: 4. 
9	A: 1. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
1	A: 3. B: 3. 
5	B: 2. 
1	A: 8. B: 1. 
11	B: 1. 
1	A: 2. B: 2. 
2	A: 2. 
1	B: 6. 
2	A: 1. B: 1. 
1	A: 3. B: 6. 
2	A: 5. B: 4. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
2	A: 6. B: 1. 
1	A: 3. 
Time (s): 0.026
2	A: 1. B: 6. 
2	A: 2. B: 1. 
2	A: 2. B: 4. 
6	A: 1. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
1	A: 3. B: 3. 
5	B: 2. 
1	A: 8. B: 1. 
10	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. 
Time (s): 0.027
2	A: 1. B: 6. 
2	A: 2. B: 1. 
2	A: 2. B: 4. 
6	A: 1. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
1	A: 3. B: 3. 
5	B: 2. 
1	A: 8. B: 1. 
10	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. 
Time (s): 0.028
2	A: 1. B: 6. 
2	A: 2. B: 1. 
2	A: 2. B: 4. 
6	A: 1. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
1	A: 3. B: 3. 
5	B: 2. 
1	A: 8. B: 1. 
10	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. 
Time (s): 0.029
2	A: 1. B: 6. 
2	A: 2. B: 1. 
2	A: 2. B: 4. 
6	A: 1. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
2	B: 3. 
1	A: 3. B: 3. 
4	B: 2. 
1	A: 8. B: 1. 
9	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. 
Time (s): 0.03
2	A: 1. B: 6. 
2	A: 2. B: 1. 
2	A: 2. B: 4. 
6	A: 1. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
3	B: 3. 
1	A: 3. B: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. 
Time (s): 0.031
2	A: 1. B: 6. 
2	A: 2. B: 1. 
2	A: 2. B: 4. 
6	A: 1. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
3	B: 3. 
1	A: 3. B: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. 
Time (s): 0.032
2	A: 1. B: 6. 
2	A: 2. B: 1. 
2	A: 2. B: 4. 
6	A: 1. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
2	B: 3. 
1	A: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. B: 6. 
Time (s): 0.033
2	A: 1. B: 6. 
6	A: 1. 
3	A: 2. B: 4. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
1	A: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. B: 6. 
Time (s): 0.034
2	A: 1. B: 6. 
6	A: 1. 
3	A: 2. B: 4. 
1	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
1	A: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. B: 6. 
Time (s): 0.035
2	A: 1. B: 6. 
5	A: 1. 
3	A: 2. B: 4. 
2	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. B: 6. 
Time (s): 0.036
2	A: 1. B: 6. 
5	A: 1. 
3	A: 2. B: 4. 
2	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. B: 6. 
Time (s): 0.037
2	A: 1. B: 6. 
5	A: 1. 
3	A: 2. B: 4. 
2	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 2. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
1	A: 4. B: 4. 
1	A: 3. B: 6. 
Time (s): 0.038
2	A: 1. B: 6. 
5	A: 1. 
2	A: 2. B: 4. 
2	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
3	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 3. B: 6. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
2	A: 4. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
Time (s): 0.039
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
2	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
2	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 3. B: 6. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
2	A: 4. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
Time (s): 0.04
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
2	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
2	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 3. B: 6. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
2	A: 4. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
Time (s): 0.041
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
2	A: 4. 
2	A: 1. B: 4. 
2	A: 6. B: 2. 
1	B: 3. 
2	B: 2. 
1	A: 8. B: 1. 
8	B: 1. 
1	A: 3. B: 6. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 7. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
2	A: 4. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. 
1	A: 4. B: 5. 
Time (s): 0.042
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
2	A: 4. 
1	A: 1. B: 5. 
2	A: 6. B: 2. 
6	B: 1. 
2	B: 2. 
1	A: 8. B: 1. 
1	A: 3. B: 6. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 10. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 1. B: 4. 
2	A: 4. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. B: 1. 
1	A: 4. B: 5. 
Time (s): 0.043
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
2	A: 4. 
1	A: 1. B: 5. 
2	A: 6. B: 2. 
6	B: 1. 
2	B: 2. 
1	A: 8. B: 1. 
1	A: 3. B: 6. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 10. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 1. B: 4. 
2	A: 4. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. B: 1. 
1	A: 4. B: 5. 
Time (s): 0.044
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
1	A: 4. B: 2. 
1	A: 1. B: 5. 
2	A: 6. B: 2. 
6	B: 1. 
1	A: 4. 
1	B: 2. 
1	A: 8. B: 1. 
1	A: 3. B: 6. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 10. 
2	A: 4. B: 4. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 1. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. B: 1. 
1	A: 4. B: 5. 
Time (s): 0.045
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
1	A: 4. B: 2. 
1	A: 1. B: 5. 
2	A: 6. B: 2. 
6	B: 1. 
1	A: 4. 
1	B: 2. 
1	A: 8. B: 1. 
1	A: 3. B: 6. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 10. 
2	A: 4. B: 4. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
2	A: 1. B: 1. 
1	A: 1. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. B: 1. 
1	A: 4. B: 5. 
Time (s): 0.046
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
1	A: 4. B: 2. 
1	A: 1. B: 5. 
1	A: 6. B: 2. 
1	A: 3. B: 7. 
1	A: 4. 
1	B: 2. 
1	A: 8. B: 1. 
1	A: 4. B: 5. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
4	B: 1. 
1	B: 10. 
2	A: 4. B: 4. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
1	A: 6. B: 3. 
2	A: 1. B: 1. 
1	A: 1. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
1	A: 6. B: 1. 
Time (s): 0.047
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
1	A: 4. B: 2. 
1	A: 1. B: 5. 
1	A: 6. B: 2. 
1	A: 3. B: 7. 
1	A: 10. B: 1. 
1	B: 2. 
1	A: 8. B: 1. 
1	A: 4. B: 5. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
4	B: 1. 
1	B: 10. 
2	A: 4. B: 4. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
1	A: 6. B: 3. 
2	A: 1. B: 1. 
1	A: 1. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
Time (s): 0.048
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
1	A: 4. B: 2. 
1	A: 1. B: 5. 
1	A: 6. B: 2. 
1	A: 3. B: 7. 
1	A: 10. B: 1. 
1	B: 2. 
1	A: 8. B: 1. 
1	A: 4. B: 5. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
4	B: 1. 
1	B: 10. 
2	A: 4. B: 4. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
1	A: 6. B: 3. 
2	A: 1. B: 1. 
1	A: 1. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
Time (s): 0.049
2	A: 1. B: 6. 
4	A: 1. 
2	A: 2. B: 4. 
1	A: 1. B: 2. 
1	A: 4. B: 2. 
1	A: 1. B: 5. 
1	A: 6. B: 2. 
1	A: 3. B: 7. 
1	A: 10. B: 1. 
1	B: 2. 
1	A: 8. B: 1. 
1	A: 4. B: 5. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
4	B: 1. 
1	B: 10. 
2	A: 4. B: 4. 
1	A: 7. B: 1. 
1	A: 2. B: 1. 
1	A: 6. B: 3. 
2	A: 1. B: 1. 
1	A: 1. B: 4. 
1	A: 4. B: 6. 
1	A: 2. B: 3. 
Time (s): 0.05
3	A: 1. B: 6. 
4	A: 1. 
1	A: 2. B: 5. 
1	A: 1. B: 2. 
1	A: 4. B: 2. 
1	A: 1. B: 5. 
1	A: 6. B: 2. 
1	A: 3. B: 7. 
1	A: 10. B: 1. 
1	A: 2. B: 3. 
1	A: 8. B: 1. 
1	A: 2. B: 4. 
1	A: 4. B: 5. 
1	A: 2. B: 2. 
1	A: 9. B: 1. 
2	A: 5. B: 4. 
1	B: 10. 
2	A: 4. B: 4. 
